subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash,experiment_name,representation_id,stage3a_source_path,stage3a_source_file_sha256,stage3a_declaration_hash,declaration_exact_match,declaration_token_count,raw_body_candidate_count,filtered_body_token_count_before_budget,appended_body_token_count,body_model_token_count,total_token_count,body_tokens_truncated,declaration_truncated,body_empty,extracted_concrete_method_count,normalized_method_count,synthetic_method_count,generated_code_status,accepted_invoked_method_tokens,accepted_field_tokens,accepted_local_tokens,accepted_exception_tokens,accepted_operation_tokens,accepted_string_tokens,accepted_literals,rejected_token_count,body_hash
xerces-j,org.apache.xerces.impl.XMLNamespaceBinder,XMLNamespaceBinder,class,false,"[DECLARATION]
public class XMLNamespaceBinder implements XMLComponent, XMLDocumentFilter {
    void characters(XMLString, Augmentations);
    void comment(XMLString, Augmentations);
    void doctypeDecl(String, String, String, Augmentations);
    void emptyElement(QName, XMLAttributes, Augmentations);
    void endCDATA(Augmentations);
    void endDocument(Augmentations);
    void endElement(QName, Augmentations);
    void endGeneralEntity(String, Augmentations);
    XMLDocumentHandler getDocumentHandler();
    XMLDocumentSource getDocumentSource();
    Boolean getFeatureDefault(String);
    boolean getOnlyPassPrefixMappingEvents();
    Object getPropertyDefault(String);
    String[] getRecognizedFeatures();
    String[] getRecognizedProperties();
    void handleEndElement(QName, Augmentations, boolean);
    void handleStartElement(QName, XMLAttributes, Augmentations, boolean);
    void ignorableWhitespace(XMLString, Augmentations);
    boolean prefixBoundToNullURI(String, String);
    void processingInstruction(String, XMLString, Augmentations);
    void reset(XMLComponentManager);
    void setDocumentHandler(XMLDocumentHandler);
    void setDocumentSource(XMLDocumentSource);
    void setFeature(String, boolean);
    void setOnlyPassPrefixMappingEvents(boolean);
    void setProperty(String, Object);
    void startCDATA(Augmentations);
    void startDocument(XMLLocator, String, NamespaceContext, Augmentations);
    void startElement(QName, XMLAttributes, Augmentations);
    void startGeneralEntity(String, XMLResourceIdentifier, String, Augmentations);
    void textDecl(String, String, Augmentations);
    void xmlDecl(String, String, String, Augmentations);
}
[METHOD_BODY]
newarray create recognized features feature defaults properties property invoke create attribute name characters branch jump invoke document handler only pass prefix mapping events comment branch jump document handler only pass prefix mapping events doctype decl empty element namespaces end cdata end element namespaces general entity source feature measure recognized features defaults property measure properties clone clone handle pop context empty string namespace uri handle start namespace context xmlns error reporter rawname symbol table string uri xml attribute name cant bind prefixed att unbound ns not unique ignorable whitespace bound xmlns processing instruction reset symbol table error reporter source ends start cdata general entity text decl xml
",32,0,2,0,d7ab1755cfe0f0186aa6b58fc3d045e3b1faaa180025e22e7222f2fcda4b7874,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,1caedf13c4e2e708b3503897c665fc60ee82dd7b845017d8ff04e2ef9a8c100c,true,355,749,106,106,113,477,0,false,false,34,34,0,not_detected,112,380,0,0,279,29,9,1964,898cf881dd2fdf5c798cc2e0cec35e751619ed25df4532c40155b0f76177d4cd
xerces-j,org.apache.xerces.impl.XMLScanner,XMLScanner,abstract class,false,"[DECLARATION]
public abstract class XMLScanner implements XMLComponent {
    void endEntity(String, Augmentations);
    boolean getFeature(String);
    String getVersionNotSupportedKey();
    void init();
    boolean isInvalid(int);
    boolean isInvalidLiteral(int);
    int isUnchangedByNormalization(XMLString);
    boolean isValidNCName(int);
    boolean isValidNameChar(int);
    boolean isValidNameStartChar(int);
    boolean isValidNameStartHighSurrogate(int);
    void normalizeWhitespace(XMLString);
    void normalizeWhitespace(XMLString, int);
    void reportFatalError(String, Object[]);
    void reset();
    void reset(XMLComponentManager);
    boolean scanAttributeValue(XMLString, XMLString, String, boolean, String);
    int scanCharReferenceValue(XMLStringBuffer, XMLStringBuffer);
    void scanComment(XMLStringBuffer);
    void scanExternalID(String[], boolean);
    void scanPI();
    void scanPIData(String, XMLString);
    String scanPseudoAttribute(boolean, XMLString);
    String scanPseudoAttributeName();
    boolean scanPubidLiteral(XMLString);
    boolean scanSurrogates(XMLStringBuffer);
    void scanXMLDeclOrTextDecl(boolean, String[]);
    void setFeature(String, boolean);
    void setProperty(String, Object);
    void startEntity(String, XMLResourceIdentifier, String, Augmentations);
    boolean versionSupported(String);
}
[METHOD_BODY]
intern invoke version symbol encoding standalone amp lt gt quot apos invoke create validation notify refs parser settings ref literal string buffer buffer2 buffer3 resource identifier end entity depth feature branch jump create validation notify refs xml configuration exception version not supported key clear entity scanner depth report resource identifier invalid invalid literal unchanged normalization branch jump offset length ch valid nc name valid name start start high surrogate normalize whitespace offset length ch normalize whitespace report fatal error reporter reset reset parser settings symbol table error reporter manager namespaces scan attribute value scanner string buffer2 scanning buffer amp apos lt gt quot manager buffer3 open quote expected close required reference not declared lessthan att scan reference value scanning attribute ref digit required comment fatal dash external id system quote unterminated pi data namespaces target pi data values reserved target space colon legal ns pseudo attr expected eq xml decl text pseudo skip encoding standalone pubid id unterminated surrogates append content decl text no more attributes info yes sd feature property ends table supported
",31,0,1,0,d5c94f97cd2857e8d1a3d892c8ce651325bd6c8847d3bf4632bff07eafa2a6cb,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,81a4c4d478735403d8f0aebae8793311a9b3865dd9457d180910bd989232b35e,true,277,1998,174,174,187,473,0,false,false,33,33,0,not_detected,107,691,29,12,858,198,73,5186,5d21ef3e8f576820b4ad1938b49d18fcf9cc5edfb2ac7ad3f46851114be34f4a
xerces-j,org.apache.xerces.impl.XMLVersionDetector,XMLVersionDetector,class,false,"[DECLARATION]
public class XMLVersionDetector {
    short determineDocVersion(XMLInputSource);
    void fixupCurrentEntity(XMLEntityManager, char[], int);
    void reset(XMLComponentManager);
    void startDocumentParsing(XMLEntityHandler, short);
}
[METHOD_BODY]
intern create invoke xml11 version symbol xml newarray invoke create encoding expected version string determine doc report error branch jump measure entity manager xml symbol encoding expected string xml11 reporter conversion failure premature eof s20 s22 s24 fixup current entity arraycopy measure branch jump count position ch base offset start line number column reset table error reporter manager start document parsing s0
",4,0,0,0,6d2184190af181cc7eff3d613340bbff361a9dff171a7850c13146d1f59f03be,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,0d46e6ce7dcc46f9520bc77f6aa1747ddfe517b44d5b5a0de39cf13407067ec0,true,50,249,62,62,76,135,0,false,false,6,6,0,not_detected,18,133,8,0,86,7,5,686,24a7878ee18c460be9f9980eb6e6542759f186d41b18215229eff26e14209963
xerces-j,org.apache.xerces.impl.dtd.BalancedDTDGrammar,BalancedDTDGrammar,class,true,"[DECLARATION]
class BalancedDTDGrammar extends DTDGrammar {
    int addContentSpecNodes(int, int);
    void addContentSpecToElement(XMLElementDecl);
    void addToCurrentGroup(int);
    void element(String, Augmentations);
    void endDTD(Augmentations);
    void endGroup(Augmentations);
    void initializeContentModelStacks();
    void occurrence(short, Augmentations);
    void pcdata(Augmentations);
    void separator(short, Augmentations);
    void startContentModel(String, Augmentations);
    void startGroup(Augmentations);
}
[METHOD_BODY]
invoke depth op add content spec nodes node branch jump invoke group index depth op s5 add content spec element index branch jump group sizes current current measure create sizes element end dtd end initialize model stacks arraycopy create measure s14 occurrence node mixed s3 pcdata mixed separator s0 start model start initialize stacks
",12,0,0,0,64ca97a0d98d26162ade70a510056cf44849c286b0180d23c2bb9a9325a495e6,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,0448b346ac16c6cffff91402378f945f81d80cce413a52e33582ecc2df9c7b18,true,120,219,54,54,62,191,0,false,false,13,13,0,not_detected,56,108,14,0,65,0,0,689,8017ee95d498796a13136de66a3301d91921061f9d81414e8e862bde615f9d6b
xerces-j,org.apache.xerces.impl.dtd.DTDGrammar,DTDGrammar,class,false,"[DECLARATION]
public class DTDGrammar implements EntityState, Grammar, XMLDTDContentModelHandler, XMLDTDHandler {
    int addContentSpecNode(short, String);
    int addContentSpecNode(short, int, int);
    void addContentSpecToElement(XMLElementDecl);
    int addUniqueLeafNode(String);
    void any(Augmentations);
    void appendContentSpec(XMLContentSpec, StringBuffer, boolean, int);
    void attributeDecl(String, String, String, String[], String, XMLString, XMLString, Augmentations);
    CMNode buildSyntaxTree(int, XMLContentSpec);
    void comment(XMLString, Augmentations);
    void contentSpecTree(int, XMLContentSpec, DTDGrammar$ChildrenList);
    int createAttributeDecl();
    ContentModelValidator createChildModel(int);
    int createContentSpec();
    int createElementDecl();
    int createEntityDecl();
    int createNotationDecl();
    void element(String, Augmentations);
    void elementDecl(String, String, Augmentations);
    void empty(Augmentations);
    void endAttlist(Augmentations);
    void endConditional(Augmentations);
    void endContentModel(Augmentations);
    void endDTD(Augmentations);
    void endExternalSubset(Augmentations);
    void endGroup(Augmentations);
    void endParameterEntity(String, Augmentations);
    void ensureAttributeDeclCapacity(int);
    void ensureContentSpecCapacity(int);
    void ensureElementDeclCapacity(int);
    void ensureEntityDeclCapacity(int);
    void ensureNotationDeclCapacity(int);
    void externalEntityDecl(String, XMLResourceIdentifier, Augmentations);
    boolean getAttributeDecl(int, XMLAttributeDecl);
    int getAttributeDeclIndex(int, String);
    boolean getAttributeDeclIsExternal(int);
    boolean getContentSpec(int, XMLContentSpec);
    String getContentSpecAsString(int);
    int getContentSpecIndex(int);
    short getContentSpecType(int);
    XMLDTDContentModelSource getDTDContentModelSource();
    XMLDTDSource getDTDSource();
    ContentModelValidator getElementContentModelValidator(int);
    boolean getElementDecl(int, XMLElementDecl);
    int getElementDeclIndex(QName);
    int getElementDeclIndex(String);
    boolean getElementDeclIsExternal(int);
    QName getElementDeclName(int);
    boolean getEntityDecl(int, XMLEntityDecl);
    int getEntityDeclIndex(String);
    int getFirstAttributeDeclIndex(int);
    int getFirstElementDeclIndex();
    XMLGrammarDescription getGrammarDescription();
    int getNextAttributeDeclIndex(int);
    int getNextElementDeclIndex(int);
    boolean getNotationDecl(int, XMLNotationDecl);
    int getNotationDeclIndex(String);
    SymbolTable getSymbolTable();
    void ignoredCharacters(XMLString, Augmentations);
    void initializeContentModelStack();
    void internalEntityDecl(String, XMLString, XMLString, Augmentations);
    boolean isCDATAAttribute(QName, QName);
    boolean isEntityDeclared(String);
    boolean isEntityUnparsed(String);
    boolean isImmutable();
    boolean isNamespaceAware();
    void notationDecl(String, XMLResourceIdentifier, Augmentations);
    void occurrence(short, Augmentations);
    void pcdata(Augmentations);
    void printAttribute(int);
    void printAttributes(int);
    void printElements();
    void processingInstruction(String, XMLString, Augmentations);
    void putElementNameMapping(QName, int, int);
    ContentModelValidator[][] resize(ContentModelValidator[][], int);
    DatatypeValidator[][] resize(DatatypeValidator[][], int);
    Object[][] resize(Object[][], int);
    QName[][] resize(QName[][], int);
    String[][] resize(String[][], int);
    String[][][] resize(String[][][], int);
    byte[][] resize(byte[][], int);
    int[][] resize(int[][], int);
    short[][] resize(short[][], int);
    void separator(short, Augmentations);
    void setAttributeDecl(int, int, XMLAttributeDecl);
    void setContentSpec(int, XMLContentSpec);
    void setContentSpecIndex(int, int);
    void setDTDContentModelSource(XMLDTDContentModelSource);
    void setDTDSource(XMLDTDSource);
    void setElementDecl(int, XMLElementDecl);
    void setEntityDecl(int, XMLEntityDecl);
    void setFirstAttributeDeclIndex(int, int);
    void setNotationDecl(int, XMLNotationDecl);
    void startAttlist(String, Augmentations);
    void startConditional(short, Augmentations);
    void startContentModel(String, Augmentations);
    void startDTD(XMLLocator, Augmentations);
    void startExternalSubset(XMLResourceIdentifier, Augmentations);
    void startGroup(Augmentations);
    void startParameterEntity(String, XMLResourceIdentifier, String, Augmentations);
    void textDecl(String, String, Augmentations);
    void unparsedEntityDecl(String, XMLResourceIdentifier, String, Augmentations);
}
[METHOD_BODY]
newarray invoke create dtd source content model reading external grammar description element decl count name type spec index validator first attribute last immutable enumeration datatype value non normalized next other entity id system base notation pe map name2 leaf epsilon simple tab op node prev depth symbol table add content spec node invoke create s3 add s1 element index branch jump depth type current s7 s1 unique leaf any append jump branch value other s0 s4 s3 attribute decl tab current name scope simple non normalized enumeration list err external reading dtd pe cdata id idref entities entity nmtokens nmtoken notation unknown build syntax tree count runtime exception implementation messages val cst s2 s28 s4 s5 s25 s6 s7 s22 s10 s12 s13 s11 s14 s17 s15 s16 s29 comment tree measure length qname runtime exception s13 s14 s15 s16 s17 s18 s19 s20 s21 s22 s23 s24 datatype validator next child model name2 implementation messages val npcd cst s2 s5 s6 s8 s19 s11 s12 s18 s21 ensure capacity first last ensure capacity mixed scope empty any empty end attlist end conditional immutable grammar description rawname subset group mixed prev op s10 newarray measure system base values localpart s9 s8 rawname string s9 source qname length list s20 map values symbol table ignored characters initialize arraycopy internal cdata declared unparsed namespace aware occurrence s0 pcdata print out localpart print attributes println out elements processing instruction put mapping resize arraycopy resize separator s30 put start attlist start conditional initialize subset group text unparsed
",101,0,4,0,42792e19af0da7e458b31d1098017de9253ea2b870c71e29e078f6d3697431c9,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,b8a40edd360a454171426386c28a08527a6e0e7214ef954df3e90eb787e7eaf0,true,1021,3065,253,253,364,1394,0,false,false,102,102,0,not_detected,349,2024,288,36,1159,36,25,9940,1cb22d79fd2e3a983eafed0cc54e51ee601ff51aa7c30e6f3e88195188c124db
xerces-j,org.apache.xerces.impl.dtd.DTDGrammar$ChildrenList,DTDGrammar$ChildrenList,class,false,"[DECLARATION]
class DTDGrammar$ChildrenList {
}
[METHOD_BODY]
newarray invoke create length qname type
",0,0,0,0,c83066a85f8ed4712553d3aea448261b2e69deb4781bfbf25c43c5f54b93ee62,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,4b57838e46a3a09964ad9f8a8e63c14e7be5555f965994c9c0d9380c046a2c38,true,9,8,6,6,8,26,0,false,false,1,1,0,not_detected,1,3,0,0,3,0,0,13,418e9ad5f47cdff90e62ba8c167548e6c89b067bcdcb8bfb4625c06723ff4bcc
xerces-j,org.apache.xerces.impl.dtd.DTDGrammar$QNameHashtable,DTDGrammar$QNameHashtable,class,false,"[DECLARATION]
public class DTDGrammar$QNameHashtable {
    int get(String);
    int hash(String);
    int hash0(String);
    void put(String, int);
    void rebalance();
    void rehash();
    void rehashCommon(int);
}
[METHOD_BODY]
newarray invoke create hash table size count invoke branch jump table size hash hash0 branch jump multipliers hash0 multipliers put create measure count rebalance rehash common measure rehash common
",7,0,0,0,a014cc2c05d0b46cda517dca840c9a8d6df157fdd3d4b8d656a8a6565f1eb658,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,80a23d08060a7309c7fec1345deadfc8550871426f6dac2090e0e22fe3907fa5,true,51,333,29,29,37,97,0,false,false,8,8,0,not_detected,17,59,0,0,78,0,0,826,f4cd9a3c12fad20333f0a0e69ba4a7bdf51990f1f095d324d8fa33e52fb24c8b
xerces-j,org.apache.xerces.impl.dtd.DTDGrammar$QNameHashtable$PrimeNumberSequenceGenerator,DTDGrammar$QNameHashtable$PrimeNumberSequenceGenerator,class,false,"[DECLARATION]
class DTDGrammar$QNameHashtable$PrimeNumberSequenceGenerator {
    void generateSequence(int[]);
}
[METHOD_BODY]
create primes invoke generate sequence create invoke measure branch jump primes
",1,0,0,0,f5944a29cb37e6023d8bf211a5a5116b0e9725d99eb7248e6336bad82fe32af8,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,289be1acd4a3c691308e917a9d4a6c3272e123d5f92ab7f7e0fbba5d9b16d033,true,21,27,11,11,11,41,0,false,false,3,3,0,not_detected,3,3,0,0,10,0,0,176,1ae5431e69cc5668440d16a507074cbdb1cfb9302392b62e16d5317dec043083
xerces-j,org.apache.xerces.impl.dtd.DTDGrammarBucket,DTDGrammarBucket,class,false,"[DECLARATION]
public class DTDGrammarBucket {
    void clear();
    DTDGrammar getActiveGrammar();
    DTDGrammar getGrammar(XMLGrammarDescription);
    boolean getStandalone();
    void putGrammar(DTDGrammar);
    void setActiveGrammar(DTDGrammar);
    void setStandalone(boolean);
}
[METHOD_BODY]
invoke create grammars clear invoke grammars active grammar standalone active grammar standalone put
",7,0,0,0,9aa53716e6d2b795e49b03ce5c7d1e165031afc407b7b1c9d1f49c7c59abe0c8,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,7219b3dde4c192975752ca2512ea91a7c64dd95fa60a084ea3b5ad0fe0525d1c,true,59,35,13,13,15,83,0,false,false,8,8,0,not_detected,12,13,0,0,7,0,0,93,7ebc2188a85be3d5dd6d3298c1c65f8007f230316eb501e077ef2e28cc548d7a
xerces-j,org.apache.xerces.impl.dtd.XML11DTDProcessor,XML11DTDProcessor,class,true,"[DECLARATION]
public class XML11DTDProcessor extends XMLDTDLoader {
    XMLDTDScannerImpl createDTDScanner(SymbolTable, XMLErrorReporter, XMLEntityManager);
    short getScannerVersion();
    boolean isValidName(String);
    boolean isValidNmtoken(String);
}
[METHOD_BODY]
invoke invoke create dtd scanner scanner version valid name xml11 valid nmtoken xml11
",4,0,0,0,efd0b2dd0c5f49d9397c8fd3da488b3afd69fde15812e5f41fffaca4bf18b890,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,62e31e2aead87f3ca990c06da85cab3d34b7c5da4c8b1ee91715ccd9231e0948,true,54,22,13,13,20,83,0,false,false,8,8,0,not_detected,15,0,0,0,8,0,0,81,655788d306c3652945308b82c30f32876c60a37bd32011b92a65f3aab4d8b9aa
xerces-j,org.apache.xerces.impl.dtd.XML11DTDValidator,XML11DTDValidator,class,true,"[DECLARATION]
public class XML11DTDValidator extends XMLDTDValidator {
    void init();
    void reset(XMLComponentManager);
}
[METHOD_BODY]
invoke print trace branch jump invoke validation dynamic datatype validator factory val id ref refs nmtoken nmtokens err xml11 idref idrefs reset branch jump grammar bucket
",2,0,0,0,f9db95079b7359fb8602f6518a902a3e7d4c7306efc42d2a593cdcc3ee28fe70,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,9079c3e7bbd09c35fb9335d8b47aaef62667fbcea7b4455411ed811570199f87,true,24,46,26,26,34,67,0,false,false,3,3,0,not_detected,4,33,0,0,23,10,5,121,730f7662c92575b7e4fb0a89c9d7b72a33dd676f3d51378464375f8509a1083b
xerces-j,org.apache.xerces.impl.dtd.XML11NSDTDValidator,XML11NSDTDValidator,class,true,"[DECLARATION]
public class XML11NSDTDValidator extends XML11DTDValidator {
    void endNamespaceScope(QName, Augmentations, boolean);
    void startNamespaceScope(QName, XMLAttributes, Augmentations);
}
[METHOD_BODY]
invoke create attribute name end namespace scope pop context branch jump invoke prefix empty string uri document handler start namespace scope branch jump create context prefix xmlns error reporter rawname symbol table empty string uri xml attribute name element cant bind unbound ns not unique
",2,0,0,0,6d52dbced8712c3318c1e170fa3da149104e9799cb8468f60583a553072af0c4,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,2268fd8a56c6a9a2bb26b75715ad6b9c57c40c7acf8c170d2ffb42a131652b6a,true,45,346,45,45,47,101,0,false,false,3,3,0,not_detected,9,158,0,0,126,25,8,816,7642f7c0ad51e6d9366c5281b9c52e92e842e274979dd80581006335a0de7470
xerces-j,org.apache.xerces.impl.dtd.XMLAttributeDecl,XMLAttributeDecl,class,false,"[DECLARATION]
public class XMLAttributeDecl {
    void clear();
    void setValues(QName, XMLSimpleType, boolean);
}
[METHOD_BODY]
invoke create name simple type clear invoke name simple type optional values optional
",2,0,0,0,26de34fd864f2d00e8cb6e82c3114198db85bd14910752a1b3d808cfe2b8f69d,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,49a3a780708fe9f98da1b4bf404dcc07d54afbdc30233e2434d9a24abd77072d,true,24,24,13,13,13,46,0,false,false,3,3,0,not_detected,4,11,0,0,9,0,0,53,e5848845b5251f075a5cf9da1d19f12fd0dee8393c35b045a55e91cb78aa9207
xerces-j,org.apache.xerces.impl.dtd.XMLContentSpec,XMLContentSpec,class,false,"[DECLARATION]
public class XMLContentSpec {
    void clear();
    boolean equals(Object);
    int hashCode();
    void setValues(XMLContentSpec$Provider, int);
    void setValues(XMLContentSpec);
    void setValues(short, Object, Object);
}
[METHOD_BODY]
clear invoke values invoke values s0 clear type value other s1 branch jump type value other s1 s0 hash code branch jump
",6,0,0,0,e46b72b79bdf0a8dbaaaa577179a70794775cfb0fc5d577a63c48ffc49c5da5f,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,338cec77bdc8695a5e88565a95b4e7e3aa2eeab8e2d34f70d483a62ac30d08c9,true,50,96,22,22,26,85,0,false,false,10,10,0,not_detected,14,28,14,0,25,0,0,219,3a6d4ecf972556fc29bf60b6490b3a025d68d7cb98868a9d06cdea10418d2946
xerces-j,org.apache.xerces.impl.dtd.XMLContentSpec$Provider,XMLContentSpec$Provider,interface,false,"[DECLARATION]
public interface XMLContentSpec$Provider {
    boolean getContentSpec(int, XMLContentSpec);
}
[METHOD_BODY]
<EMPTY>
",1,0,0,0,754f7afc848366f1f6030af1ccf8cd47f448f9a5cb8cc9727bc7c3b446f7cafb,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,066e9dd7aebb19a97a4b65f46a8b6dba2805e3a4b154db6058cd4e80fab5b915,true,19,0,0,0,3,30,0,false,true,0,0,0,not_detected,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
xerces-j,org.apache.xerces.impl.dtd.XMLDTDDescription,XMLDTDDescription,class,true,"[DECLARATION]
public class XMLDTDDescription extends XMLResourceIdentifierImpl implements XMLDTDDescription {
    boolean equals(Object);
    String getGrammarType();
    String getRootName();
    int hashCode();
    void setPossibleRoots(ArrayList);
    void setPossibleRoots(Vector);
    void setRootName(String);
}
[METHOD_BODY]
values invoke root name possible roots values invoke root name possible roots branch jump expanded system id grammar type hash code branch jump expanded system id create
",7,0,1,0,7a6ed39e7832000c65b078dd597f44af7db4683643012ae460336b0077c9c450,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,d11e6073e377ce45bd52771af57606533c9f2d35163298734fa848c10c3e3d20,true,62,215,27,27,27,98,0,false,false,10,10,0,not_detected,18,103,0,0,78,0,0,565,8b577bc5c64dae764a9d1d2066b146fc6e41cecb8f162f3c1a0fcfd690db167c
xerces-j,org.apache.xerces.impl.dtd.XMLDTDLoader,XMLDTDLoader,class,true,"[DECLARATION]
public class XMLDTDLoader extends XMLDTDProcessor implements XMLGrammarLoader {
    XMLDTDScannerImpl createDTDScanner(SymbolTable, XMLErrorReporter, XMLEntityManager);
    XMLEntityResolver getEntityResolver();
    XMLErrorHandler getErrorHandler();
    boolean getFeature(String);
    Locale getLocale();
    Object getProperty(String);
    String[] getRecognizedFeatures();
    String[] getRecognizedProperties();
    short getScannerVersion();
    Grammar loadGrammar(XMLInputSource);
    void loadGrammarWithContext(XMLDTDValidator, String, String, String, String, String);
    void reset();
    void setEntityResolver(XMLEntityResolver);
    void setErrorHandler(XMLErrorHandler);
    void setFeature(String, boolean);
    void setLocale(Locale);
    void setProperty(String, Object);
}
[METHOD_BODY]
newarray create loader recognized features properties create invoke invoke reset branch jump strict uri balance syntax trees symbol table grammar pool error reporter entity resolver manager dtd scanner dtd scanner entity resolver error handler reporter feature branch jump validation warn duplicate attdef undeclared elemdef strict uri balance syntax trees xml configuration exception locale property symbol table grammar pool validator xml configuration exception recognized features clone loader properties clone version load cache grammars bucket manager load context bucket s0 reset document locator property handler feature validation warn duplicate attdef undeclared elemdef locale
",17,0,1,0,68c14e3e5a1ac8330054bf6b9ea35e17d8f0629280b065fb6078e0d2cb952dfe,stage3_declaration_method_body,declaration_method_body_v1,data/semantic_inputs/xerces-j_class_declarations.csv,2352575ba8552ee8d55a4b641d017d0542316561731dced47fe7625a4792a524,47a1113ceb3047d8fc71f50590b0e1da7fbdd40ff693da58aa6589c0cc276ea3,true,163,505,91,91,102,274,0,false,false,22,22,0,not_detected,43,217,2,48,260,0,0,1406,2018922dd95b27da2a0d65b8dfdab7cf37bf39d9ffe600db8739b6a33e9ee94a
